id,title,overview
d2ae93b8-7a29-4a8b-900e-d1c9513ce097,Carrie,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom."
d2b00ff9-a813-4c4f-a3f4-9c409cea6cdd,Enigma,"A romantic thriller based around the World War 2 project to crack the codes behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines."
d2b06e97-b170-4a7d-b689-339095b7296e,Cave of Forgotten Dreams,"Werner Herzog gains exclusive access to film inside the Chauvet caves of Southern France, capturing the oldest known pictorial creations of humankind in their astonishing natural setting."
d2b456be-0cf0-4c69-bc23-2cc2bfbde876,Twilight of Honor,"A young lawyer defends a drifter accused of murder. Director Boris Sagal's 1963 courtroom drama stars Richard Chamberlain, Claude Rains, Nick Adams (Oscar nominee, Best Supporting Actor), Joan Blackman, James Gregory, Joey Heatherton, Pat Buttram, Jeanette Nolan, James Bell, Donald Barry, Vaughn Taylor, Arch Johnson and Linda Evans."
d2b4f441-17a4-452d-93b1-1728c3f23318,The Guy From Harlem,"Tough streetwise private investigator Al Connors, who works in Florida but originally hails from Harlem, is hired by the CIA to guard a visiting African princess. Moreover, Connors uses all his sharp street smarts and fierce fighting skills to find another woman who's been abducted by the evil Big Daddy."
d2b5bad9-b74d-45c4-a14a-48dc4ef998c7,Stroszek,"Bruno Stroszek is released from prison and warned to stop drinking. He has few skills and fewer expectations: with a glockenspiel and an accordion, he ekes out a living as a street musician. He befriends Eva, a prostitute down on her luck and they join his neighbor, Scheitz, an elderly eccentric, when he leaves Germany to live in Wisconsin."
d2b74657-1bfc-4d02-ad03-999d340e830d,Vice and Virtue,"1944 : Occupied France. Juliette (Vice) is Wehrmacht General Bamberg's mistress and enjoys a privileged life. Her younger sister  Justine (Virtue) is about to marry Jean who is in the Resistance and come to Juliette for help. Both sisters end up at ""la Commanderie"", where Juliette becomes SS Colonel Schonberg's mistress and Justine is detained with other pretty girls who must satisfy the sexual needs of high-ranking nazi officials. Inspired by ""Justine ou les infortunes de la vertu"" by the marquis de Sade"
d2b7aaf3-fdd2-4f48-83ba-6fa0ae48a5c5,Pete Davidson: SMD,"Filmed in front of a sold-out hometown crowd in New York City, ""SMD"" is the first Comedy Central stand-up special from Saturday Night Live's Pete Davidson. The special is filled with Davidson's unfiltered, brutally honest anecdotes about smoking a Snoop Dog amount of weed, texting his mom dick pics, and his issue with male porn stars. From his stint in ""prehab"" to this one time at a Justin Bieber concert, Davidson proves that even at 22, he and his friends have had some high times and heavy experiences."
d2baf26d-045f-45d5-820c-6e69c468853c,Live Free or Die,"It's not the crime, it's the cover-up. In small-town, hard-scrabble New Hampshire, foul-mouthed all-talk slacker John ""Rugged"" Rudgate fancies himself a criminal. When a local plumber stares him down at a pub, Rugged vows revenge, pouring brake fluid in the man's water supply. When the man dies from unrelated causes, Rugged and his side-kick, the even dimmer Jeff, try to cover up what they think i"
d2bd9093-d8e8-498f-922b-9d1cc05e3e57,Seven and a Half,"Sedam I Po is a Serbian movie. Seven stories from the hood that connects the leitmotif of the seven deadly sins, in a comic way of treating everyday life if Belgrade people,  possessed by it's own small weaknesses. Tthey do not hesitate to go beyond the moral, since each of them understands morality in their own way.  The story of the seven deadly sins, however, is not moralizing - it reveals that in spite of sin and errors there is a moment of purification and redemption of the hero. Their lives are not sinful in the Christian sense, their weaknesses are consequence of the times we live in.  Pride, in despair, sloth, envy, anger, greed, debauchery and intemperance in eating and drinking - to include a biblical sin, but in modern times would be almost absurd in the context of a much bigger and worse problems of civilization.  Therefore, the scenario calls for constant laughter - master your fears and problems, laugh at myself in it; it is a way of overcoming his own pain."
d2be78a0-fe00-41d8-8445-d24ad36be98b,Hands off Mississippi,"Die zehnjährige Emma freut sich auf die Ferien bei Oma Dolly auf dem Land. Nach ihrer Ankunft muss sie jedoch erfahren, dass der alte Herr Klipperbusch gestorben ist und sein schmieriger Neffe Albert Gansmann, genannt „Der Alligator“, alles versucht, um an sein großes Erbe zu gelangen. Das alte Pferd Mississippi ist Teil seines Nachlasses, das er an den Schlachter Pit loszuwerden versucht, wovon ihn Emma nur durch ein höheres Gebot abhalten kann. Kurze Zeit später taucht Gansmann wieder auf und will Mississippi für 500 Euro zurückhaben. Sofort ist klar, dass dafür niemals reine Pferdeliebe der Grund sein kann. Nachdem Emma und ihre Freunde schließlich Albert Gansmanns Geheimnis aufgedeckt haben, schreckt dieser nicht einmal vor einer Entführung zurück."
d2bfd7eb-d419-48a1-ab17-7da1559dd882,The Snow Queen 3: Fire and Ice,"After heroically defeating both the Snow Queen and the Snow King, Gerda still cannot find peace. Her dream is to find her parents who were once taken away from them by the North Wind and finally reunite the family. Thus, Gerda and her friends embark on an exiting journey to find her parents and encounter new challenges along the way: they discover an ancient magical artifact of the trolls, the Stone of Fire and Ice. From that moment on, things don't go according to the initial plan...Will Gerda be able to tame the mighty forces of the magical elements and get her family back? The answer will be reveled in 2016. This is a story which encompasses everything you love about Wizart: kindness, bravery, friendship, mystery, love of one's family, and a happy ending, of course!"
d2c08ace-0de2-4aeb-b12b-e5be0b5e1f8d,Head in the Clouds,"A romantic drama set in 1930's England, Paris, and Spain. Gilda Bessé shares her Paris apartment with an Irish schoolteacher, Guy Malyon, and Mia, a refugee from Spain. As the world drifts toward war, Gilda defiantly pursues her hedonistic lifestyle and her burgeoning career as a photographer. But Guy and Mia feel impelled to join the fight against fascism, and the three friends are separated."
d2c3132c-5d03-4815-b1dd-1fe097606076,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze."
d2c3f24c-ab01-46c6-b925-045766ebbdc8,Prospect,"Prospect is the unusual coming-of-age story of a teenage girl on a toxic alien planet. She and her father hunt for precious materials aiming to strike it rich. When the father is attacked by a roving bandit, the daughter must take control."
d2c6b8da-85eb-4deb-88e9-acb82035fe32,Pit №8,"The eastern Ukrainian town of Snezhnoje, which prospered during the Soviet era when miners there were spoiled with all kinds of privileges, now lives in poverty."
d2c8ba60-8440-4710-b8b9-53d8a7d11a44,Colt Comrades,"While oil drilling, Hoppy and California discover an underground well - a potential threat to Jebb Hardin's monopoly on water in the region."
d2c9b99e-e4a6-4348-9e98-3f74474737b4,Down,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman (James Marshall) and reporter Jennifer Evans (Naomi Watts) begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms."
d2ca21ff-deb4-4780-82bc-302c0779639c,Plague,"An independent Australian horror/drama that explores the societal norms that break down among a small group of survivors in a post-apocalyptic world. Ravenous hordes of infected zombies terrorize the survivors, but it is the horror within their own sanctuary that they must fear the most."
d2cb3b43-be9a-45c5-9ff8-91f3801b21ed,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there."
d2cbe943-b703-42ab-988b-f885f6f50724,"Tad, the Lost Explorer","Tad is a celebrity archeologist and adventurer just like his hero Max Mordon... in his dreams! In reality, Tad is a Chicago construction worker. One day, however, he is mistaken for a real Professor and takes his place on a flight to Peru in search of the Lost City of Paititi. Professor Lavrof and his beautiful daughter Sara are waiting for the famous professor to crack the code. Unfortunately for Tad, Sara is engaged to real-life hero Max Mordon, but Max has secretly betrayed the Professor by teaming up with the evil Kopponen and his shady Odysseus corporation. Time for Tad to step up..."
d2cc2d16-d14c-46f1-bc7f-fb71a51f2f29,"Nobody Will Speak of Us When We're Dead","Escaping gangsters trying to kill her because of being witness to a crime, Gloria (Victoria Abril), a young woman of lower class, comes back to Madrid, Spain and to her family. There she tries to find work and earn some money."
d2cede8c-cf95-4495-968b-eb1aaabeeab8,Takhir and Zukhra,A Romeo &amp; Juliet-esque tale set in Uzbekistan.
d2cee6ca-19a1-4cb6-87c2-1c84a1a047a7,Respiro,"Grazia is a free-spirited mother-of-three married to shy fisherman Pietro and living on the idyllic but isolated island of Lampedusa in the Mediterranean Sea. She shows signs of manic depressive behavior — one moment she's laughing wildly and swimming half-naked in the sea, while the next she's curled in a ball on her bed. Out of her earshot, the adult members of her extended family vaguely discuss sending her to a facility of some sort in Northern Italy."
d2cf11eb-16fa-4460-96b1-60c56424cd7a,The Westerner,"Drifter Cole Harden is accused of stealing a horse and faces hanging by self-appointed Judge Roy Bean, but Harden manages to talk his way out of it by claiming to be a friend of stage star Lillie Langtry, with whom the judge is obsessed, even though he has never met her. Tensions rise when Harden comes to the defense of a group of struggling homesteaders who Judge Bean is trying to drive away."
d2cfe303-bfc4-46d3-ab75-69464a64b3aa,Blood and Chocolate,"A young teenage werewolf is torn between honoring her family's secret and her love for a man."
d2d326c8-d523-4a57-9f52-89b3f1e1f7ff,Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth."
d2d42b53-2769-4ab3-b4ad-c63c04c0888c,Beat the Devil,"The script, which was written on a day-to-day basis as the film was being shot, concerns the adventures of a motley crew of swindlers and ne'er-do-wells trying to lay claim to land rich in uranium deposits in Kenya as they wait in a small Italian port to travel aboard an ill-fated tramp steamer en route to Mombasa."
d2d55b3e-21eb-42df-a021-9e49d1731679,Tini: The New Life of Violetta,"Shot in Spanish and localized for markets around the world, “Tini – El Gran Cambio de Violetta” is set to thrill fans with everything they loved about the worldwide Violetta phenomenon including strong musical elements with new and original tracks, exciting choreography, compelling storylines, and intriguing characters. All made bigger and better for the big screen.  The film shows how taking the role in the TV series was a pivotal moment for Tini leading to a personal ‘coming of age story’ about the young actress. In a story that reflects the teen star’s own real life, Tini will leave behind the world depicted in Violetta, striking out alone and embarking on a brand new adventure over one endless summer that will define her as a person and see her emerge as a new artist."
d2d6e9df-d3b4-4db9-aa95-dfc966c53255,The Girl from Parma,"After being forced to leave the village because of an affair, a woman becomes close to a petty criminal when she settles in Parma."
d2d86545-52a9-4172-acbc-20064b83f9c5,Waterborne,"Heera Bhatti, an American-Sikh, runs a corner store in Los Angeles with the help of her son, Vikram, and Gulu. She does not approve of Vikram's Caucasian girlfriend, Lillian, and would prefer that Vikram marry a Punjabi girl, but Vikram has made up his mind. Then the lives of all Californians are turned upside down when one morning eight people are dead after drinking contaminated tap water."
d2d8b74e-85b0-433f-acb8-eefacc6f9b50,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early."
d2da0157-5dc1-4363-931a-932aed2c2618,Antitrust,"A computer programmer's dream job at a hot Portland-based firm turns nightmarish when he discovers his boss has a secret and ruthless means of dispatching anti-trust problems."
d2dabe09-bb28-47fc-83c0-f6eb02aa9525,Wolves of Wall Street,"Jeff Allen just got a new job in one of Manhattan's wealthiest brokerage firms, Wolfe Brothers. Here young, good-looking stockbrokers make a lot of money by being particularly cutthroat. Jeff finds out that the real secret to their success is an animal instinct that is turning him into a werewolf, but it may be too late for him to get out."
d2dc6aba-7a3a-4bb9-8182-940125c02a57,Doctor at Sea,"The second of the seven ""Doctor"" films, based on Richard Gordon's novels and released between 1954 and 1970. A bachelor doctor goes to sea to escape the boredom of shore practice, but studies the nurses more than medicine, and Brigitte Bardot is around."
d2dd8b08-3fe8-4aa0-95c5-571bf5f76513,The Barchester Chronicles,"When a crusade against the Church of England's practice of self-enrichment misfires, scandal taints the cosy community of Barchester when their local church becomes the object of a scathing, investigative report."
d2e0526a-383d-44fe-97dd-b46b218dc1d2,Wake of Death,"Action superstar, Jean-Claude Van Damme (Universal Soldier, Street Fighter), is back and at his hard-hitting best as Ben Archer, an ex-mob enforcer seeking revenge against a ruthless Chinese kingpin responsible for his wife's brutal murder. When Archer joins forces with his old underworld friends, an all-out war is waged against the Chinese Triad in this pulse-pounding action thriller."
d2e1981c-b956-4683-8f2f-d323ef37f454,Galaxina,"Galaxina is a lifelike, voluptuous android who is assigned to oversee the operations of an intergalactic Space Police cruiser captained by incompetent Cornelius Butt. When a mission requires the ship's crew to be placed in suspended animation for decades, Galaxina finds herself alone for many years, developing emotions and falling in love with the ship's pilot, Thor."
d2e93678-886b-4a5a-ac14-3ef3b849c8ee,Dog Star Man: Part IV,"A man is supine on a mountain side. Images rush past of nature and a stained glass saint. An infant is born. We see a lactating nipple. Images include a mountain peak, farm buildings, a tree stump, a fire, a crawling baby, and the sun. The man falls and rolls. Then, later, he swings his ax."
d2ea2bb9-7400-4a21-80ad-fe5d08ec0efb,Kimberly,"Four young men fall in love with the same woman. When they all find themselves attracted by Kimberly, hey vow not to fight for her affections during the season -- but then she gets pregnant and doesn't know which teammate is the father."
d2ea6c3b-750f-46be-bd41-6952649cb44b,In My Dreams,"Natalie and Nick are frustrated with their luck in romance. After tossing coins into a fountain, the two then begin dreaming about each other. But, according to fountain mythology, they only have a week to turn those dreams into reality."
d2ef96fe-978a-4c86-bc6c-95194543ee53,Slow West,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated."
d2f00870-6fbd-48e7-9c7f-0a2c39b5cd40,Fat Kid Rules The World,A dropout comes to the aid of a chubby and suicidal high-school kid by recruiting him as the drummer for his upstart punk-rock band.
d2f0d483-2c61-4dcf-90e6-d9de37224a65,Blended,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship."
d2f27dfa-f4b7-440d-b8ee-3288bc4b3c52,Our Lovers,"Carlos is a man who goes to a coffee shop-library to take a cup, where Irene is reading a book. Not a reason for it, Irene close to Carlos and talks with him, starting a friendship with a little rules: no pasts, no birth names, no modern ways to contact between them (as Internet or similar), and finally not falling in love each other. Calling themselves Hada Chalada ('Crazy Fairy') and Duende Chiflado ('Mad Goblin'), both pass the days walking around the city engaged with magic, surrealist and funnies conversations about life, love and themselves, at the same time that Carlos tries to end his new script with his friend Cristóbal, and eccentric writer obsessed with Japan."
d2f39e3a-085c-4f5e-805f-69e52d16e58f,The Heart of Me,"Drama set in 1930s London with two sisters, Madeleine married to Rickie, and Dinah, who falls in love with him. Rickie and Dinah begin an affair which is to have repercussions throughout all their lives."
d2f6e96c-41ae-4f39-9d50-5b78cafa5b27,Electric Dragon 80.000 V,"A young boy gets jolted with electricity as he's climbing a cable pylon. As he gets older, he experiences intense fits of violence in which bolts of electricity burst from his fists. Elsewhere in Tokyo, there is an electronics wizard who also happens to be a vigilante with a taste for electric weapons. When the pair catch each others attention, the result is a battle that will light up the city."
d2f8604b-4fe4-45fe-9c82-02b7a1e07eea,The Karate Kid,"12-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life."
d2f884f8-8a2f-49f9-a24a-250dd6eb0bd9,The Liar,"Talkative, hyperactive young drifter Ville Alfa goes around Helsinki, basically trying to borrow money from friends and strangers by means of an incessant delivery of quirky and snappy quasi-intellectual lines and fabricated excuses."
d2f9255c-8bc5-4c5e-8be0-181611ccd8a9,The Cook,"A romantic comedy about a young girl who's coming to the kolkhoz to work as a cook."
d2fb3895-00cb-4cd9-8ce7-ca9a36a356f8,Empire of Passion,"A young man has an affair with an older woman. He is very jealous of her husband and decides that they should kill him. One night, after the husband had plenty of sake to drink and was in bed, they strangle him and dump his body down a well. To avert any suspicions, she pretends her husband has gone off to Tokyo to work. For three years the wife and her lover secretly see each other. Finally, suspicions become very strong and people begin to gossip. To make matters worse, her husband's ghost begins to haunt her and the law arrives to investigate her husband's disappearance."
d2fbaf59-e77b-4896-87cf-236f258e1e22,The Weeping Meadow,"This is the first film of Theo Angelopoulos' trilogy. The story starts in 1919 with some greek refugees from Odessa arriving somewhere near Thessaloniki. Among these people are two small kids, Alexis and Eleni. Eleni is an orphan and she is also taken care by Alexis' family. The refugees build a small village somewhere near a river and we watch as the kids grow up and fall in love. But difficult times of dictatorship and war are coming..."
d2fcca79-2406-44cd-8a1f-5b93011e0dae,The Breed,"Brothers John and Matt have inherited an island cabin from their recently deceased uncle. Along with Matt's girlfriend, Nicki, and other mutual friends, the siblings travel to the cabin for a relaxing weekend getaway. But, not long after arriving, the group is besieged by ravenous dogs. They watch in horror as another vacationer, Luke, is eaten alive. Soon, they discover a training facility where the dogs have been bred to kill."
d2fd00a2-31d2-4b44-9b04-77ef029cf3ec,After the Rehearsal,"Rational, exacting, and self-controlled theater director, Henrik Vogler, often stays after rehearsal to think and plan. On this day, Anna comes back, ostensibly looking for a bracelet. She is the lead in his new production of Stindberg's ""A Dream Play."" She talks of her hatred for her mother, now dead, an alcoholic actress, who was Vogler's star and lover. Vogler falls into a reverie, remembering a day Anna's mother, Rakel, late in life, came after rehearsal to beg him to come to her apartment. He awakes and Anna reveals the reason she has returned: she jolts him into an emotional response, rare for him, and the feelings of a young woman and an older man play out."
d2feb3d1-8b5e-492c-888b-1c6f69ca1f6e,Forgiving Dr. Mengele,"Eva Mozes Kor, who survived Josef Mengele's cruel twin experiments in the Auschwitz concentration camp, shocks other Holocaust survivors when she decides to forgive the perpetrators as a way of self-healing."
d2ff2b62-ecac-4bd1-870e-0ebae22dccf4,Hometown Legend,A teenage drifter finds an opportunity to turn his life around when he joins a high-school football program with a hard-nosed coach.
d2ffd85c-69dc-46a8-8979-ab3c431958da,Qualunquemente,"Corrupt and sleazy entrepreneur Cetto La Qualunque comes back to Italy and ""jumps into politics"" lest his law-abiding opponent, Giovanni De Santis, is elected as mayor."
d30082b2-3444-4d1c-a23f-dc85ff61a760,"One Man's Hero","One Man's Hero tells the little-known story of the ""St. Patrick's Battalion"" or ""San Patricios,"" a group of mostly Irish and other immigrants of the Catholic faith who deserted to Mexico after encountering religious and ethnic prejudice in the U.S. Army during the Mexican-American War. The plot centers around the personal story of John Riley, an Irishman who had been a sergeant in the American Army who is commissioned as a captain in the Mexican army and commands the battalion, as he leads his men in battle and struggles with authorities on both sides of the border"
d300a16e-b3f1-44df-b6a7-9a5747fe6ba7,The Return of Count Yorga,"Count Yorga continues to prey on the local community while living by a nearby orphanage. He also intends to take a new wife, while feeding his bevy of female vampires."
d30815a1-d77c-4501-bad2-12e6f5fa05ac,88 Minutes,"""88 Minutes"" focuses on a college professor (Pacino) who moonlights as a forensic psychiatrist for the FBI and receives a death threat claiming he has only 88 minutes to live."
d3098ca9-797c-4227-9c7d-43c282188049,Dark Angel: The Ascent,"Chaesed away by her father , an idealistic she-devil heads for the world above to begin serving her own brand of justice."
d30ae3c4-27cb-4d3d-82ac-edd23d827645,Trigun: Badlands Rumble,"In a quicksand surrounded town called Makka, rumors spread of a legendary robber named Gasback is after the town. To protect it, Mayor Kepler has hired bounty hunters. These hunters have been following Gasback from town to town in hopes of getting the bounty. Vash the Stampede is in town, along with Meryl and Milly, along with the female bounty hunter Ameria and Nicholas D. Wolfwood."
d30b42e0-3f16-444d-8581-2803209f6012,But What If This Is Love?,High school students Ksenya and Boris are in love but all the world id against them. Could they fight it and will the first love win?
d30c1b7e-c867-4d32-a093-4abf88df21ea,Thief,"Frank is an expert professional safecracker, specialized in high-profile diamond heists. He plans to use his ill-gotten income to retire from crime and build a nice life for himself complete with a home, wife and kids. To accelerate the process, he signs on with a top gangster for a big score."
d30d06db-bdf9-49a0-9d5c-85f119f758e0,Ruby,"Fact and fiction are combined in this story about Jack Ruby and a stripper, Candy Cane, and how they become involved in a conspiracy to kill J.F.K."
d30d34ad-9fe4-4ea0-97e5-ee8ca73097da,Do the Right Thing,"On the hottest day of the year on a street in the Bedford-Stuyvesant section of Brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence."
d30d4ec2-fd20-4d3a-867f-1ed49f0eaa55,Tonio,"On 23 May 2010, 21-year-old Tonio van der Heijden was hit by a car and taken in a critical condition to hospital, where he died. A tragic event that drastically changed the lives of his parents, who watched their only son pass away in intensive care. Reminded of his life by everything around and inside them, Tonio's life left a legacy of phantom pain for his parents who mourn, and struggle to prevent their own lives from being dragged into a downward spiral of sorrow."
d30dbe65-8aa8-4b9b-a29e-00432c8235cc,Rage,"A thirty something man who lives in a suburb just outside of Portland says goodbye to his beautiful and loving wife and heads into town. There he unintentionally provokes the wrath of a mysterious motorcyclist. The confrontation between the two, sets in motion a day long battle. Beginning in the form of harmless taunts then quickly escalating into something more serious and then into something unimaginable."
d31072d5-50c6-4446-a251-9efa1b809405,Flight of the Butterflies,"It takes two or three generations for the monarch butterfly to reach the Canadian breeding grounds, but it is one ""supergeneration"" that makes the 2,000 mile return trip back south into central Mexico. The documentary film covers Dr Fred Urquhart's interest in monarch butterflies, with perspectives of Urquhart as a child wondering where the butterflies went, his years of research and study into their life and migration, to his time decades-later as a senior scientist looking back at his investigations and discoveries about the insect's life pattern."
d3189fb9-c101-446f-99f4-dc3f74cd6997,M. Butterfly,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks."
d318a780-6b20-4e24-8c25-965f848866bb,Ice Age Columbus: Who Were the First Americans?,"Firmly rooted in the latest scientific discoveries, this docudrama explores the theory that Europeans came to America much earlier than previously thought. New archaeological data and DNA research touch on an ice bridge that spanned the Atlantic. Follow the fascinating adventures of a Stone Age family as they travel from France and settle in America -- about 17,000 years before Columbus was even born."
d319b8b9-e88a-4cc4-9dc6-70f07e8ec483,Once Upon a Time in Venice,"Steve Ford is a private detective in Venice Beach, Calif., who's good with the ladies, bad with the punches and wild about his dog Buddy. When local thugs steal Buddy, Ford turns to Spyder, their devious leader, and forges an unlikely alliance. With help from his best friend, Steve pulls out the big guns to retrieve Spyder's stolen cash and cocaine and save Buddy."
d31bd4fc-e374-4140-9730-983946c38b18,"My Wife's Relations","Buster is falsely accused of breaking a window by a woman and is taken into a courtroom. Thinking that Buster and the woman are engaged, the judge mistakenly marries them and Buster is quickly taken home by the woman to meet her family. At first unwelcoming, the family begins to treat Buster nice when they come to believe that he is going to inherit a large sum of money."
d31c9581-966b-4c83-8bab-0610f3d0e2f0,Starsky & Hutch,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman."
d31ca519-c3a4-4982-9d54-3f4e8e867aaa,The Alligator People,"A newly wed couple are sitting on a train when the husband receives an urgent telegram. When he gets off at a station to make a phone call the train pulls away without him. After years of searching his wife finally tracks him down on his family's southern estate, where she discovers that a failed medical treatment has had a horrible effect upon him."
d31d3d74-26c5-4c55-b59b-425428ef2922,Double Teamed,"Heather and Heidi play volleyball for their school team, when their family decides that they need to go to a bigger school so that they will have a better chance for scholarships. But at the new school, the twins are discovered by the basketball coach. Inspired by the true story of Heather and Heidi Burge."
d31d9782-1fc4-423d-8e1a-def3be0a4967,Seven Psychopaths,"A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu."
d31f36a0-7d89-465b-b62b-32490396cc64,Fool N Final,"A million-worth diamond discovered in India is stolen and sent to Dubai. To pick up the diamond from Dubai Airport, Rocky (Chunkey Pandey) is sent. However, a dreaded underworld don, Moscow Chikna (Arbaaz Khan) kidnaps Rocky and steals the diamond from him. After completing his job, Moscow Chikna kills Rocky and flees. The story then twists to another underworld don, JD (Zakir Hussain) also has his eyes on the stolen diamond. To steal the diamond from Moscow Chikna, JD sends a team of foolish robbers, including Raja (Shahid Kapoor), Tina (Ayesha Takia), Chobey (Paresh Rawal) and an dimwit pilot Puttu (Johnny Lever). As they fail to rob the diamond, they witness Moscow Chikna being murdered by an unknown gangster named Gunmaster G9."
d31fad4c-2a89-435d-884a-b26105ee9f82,Saint Young Men,"Jesus Christ and Gautama Buddha, the founders of Christianity and Buddhism, are living together as roommates in a Tokyo apartment while taking a vacation on Earth. The comedy often involves jokes about Christianity, Buddhism, and all things related, as well as the main characters' attempts to hide their identities and understand modern society in Japan."
d3215361-310d-4671-8a51-589d79302409,The Prizefighter and the Lady,An ex-sailor turned boxer finds romance and gets a shot at the heavyweight title.
d323e093-8d00-4d9d-a389-18ce1e89e0a1,Nothing to Declare,"During the elimination of the Belgian/French border in the 90s, a Belgian customs officer is forced to team up with one of his French counterparts."
d3255c94-8d91-4ac8-9a4f-c2307dcecc90,Crocodile,"Crocodile is a 1996 South Korean film. It was the directorial debut of Ki-duk Kim and stars Cho Jae-hyun as ""Crocodile"".The film tells the story of a man living at the edge of the Han River in Seoul, who saves a woman trying to commit suicide. He then proceeds to rape and abuse her until an odd relationship develops between them."
d325ef97-fe9c-4a39-91e7-d27c386949d6,Siddhartha,"Siddhartha is the story of a young Brahmin and his search for a meaningful way of life. His journey takes him through periods of harsh asceticism, sensual pleasures, material wealth, self-revulsion and eventually to the oneness and harmony that he had been seeking. The story is based on the best-selling novel by German Nobel Prize winner Hermann Hesse."
d325fec7-7863-4c13-9513-12aa1f692786,Carry On Cleo,"Two Britons are captured and enslaved by invading Romans and taken to Rome. Hengist Pod creates useless inventions, while Horsa is a brave and cunning fighter. One of their first encounters in Rome leaves Hengist being mistaken for a fighter, and gets drafted into the Royal Guard to protect Cleopatra. Cleo doesn't want him around and plots for his sudden demise..."
d326ffd3-a238-448e-b4bb-ace9fa28e7a6,The Bronte Sisters,"In a small presbytery in Yorkshire, England, living under the watchful eyes of their aunt and father, a strict Anglican pastor, the Bronte sisters write their first works and quickly become literary sensations."
d32782fb-da68-47c8-b315-bc5c96487084,Jobs,"The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century."
d3286f75-b9c6-41e6-9a30-8d10af1b9e0e,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su."
d329b4e0-efae-43e1-87a9-17bc4a4f9361,Calculator,Ten humans on planet XT-59 paving the way trough swamp to reach Islands of Happiness.
d32a5a38-2463-4990-9b80-f7bd0c69f7c7,Four Rooms,"It's Ted the Bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. It seems that this evening's room service is serving up one unbelievable happening after another."
d32b3ef2-d8f4-4d0b-9e43-101d58725ca9,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.
d32b5241-09ee-4324-8db1-d47a7675a899,Last Exit to Brooklyn,"A gritty Brooklyn story about union corruption, violence, taboos and social norms. The stories told are of the sailors, the prostitute, the union bosses, the hooligans and the gay community set in the early 50s."
